Comment,Type,Predicted_Type
这片子要远远低于期望值论特效比不上复3论剧情也都是打怀旧牌真是看不到新颖和惊喜在哪里满五星的都是把二十一部的情怀都要加在了一起实现了一场盛大的自我欺骗,一般,好评
时间机器的设置固然是回顾漫威11年的绝好方式但故事的节奏和整体感都为之付出了巨大的代价感觉从复联2开始漫威就逐渐陷入了沉迷于场面和规模而忽视故事本身的陷阱漫威此刻最应该做的就是坐上那个时间机器回到过去去看看他们当初的钢铁侠复联1和美队2是怎么讲故事的,一般,好评
不知道他们在干嘛,一般,差评
没有什么特别的感觉就觉得好贵特效和演员真的好贵,一般,好评
"从电影艺术的角度出发这部影片叙述有些紊乱导演的节奏也有些失衡大概是因为影片体量庞大难以轻易控制剧本角度而言部分英雄的结局令人觉得难以接受原因是因为有些结局看起来带有明显的目的性而并非必要性
从一名十年粉丝的角度出发我为寡姐感动为美队开心为未来在荧幕无法再与美队相见而难过我身处在属于自己的时代为能见证漫威电影的辉煌而感到骄傲",一般,差评
这部的剧本其实才真正给复仇者联盟的名字以意义开篇先讲消失一半人口后的世界很萧条一部主流电影不可能表现人少了以后大家分的资源多了空间宽敞了个个都很开心而人少的世界之所以不好是因为还有私仇未报这是本片几乎所有人的动机基础而灭霸那边见识复联玩穿越再次阻止他以后冒出了重启全宇宙的想法其实这个是对的低阻力的减少人口的秘诀不是战争屠戮而是少生或不生婴儿三个小时的片长其实剧情很简单就是围绕穿越时空挽回失败但流程做的依旧很聪明女儿爱你3000分的亲人絮语绿巨人和班纳史塔克父子的和解以及各种对科幻电影本系列前作的引用跟吐槽整体还是熟悉的那个漫威的豁达通透的幕后人格谁说漫威没有作者性大军集合的场面依旧煽到我了还为女人们特意又来一遍蚁人的身材实在太差,一般,好评
挺失望的巅峰果然是复仇者联盟3,一般,好评
前半部好拖沓三小时完全可以剪成两小时,一般,差评
铁男骗了一把眼泪 但感觉是最差的一部,一般,好评
戏说不是胡说改变不是瞎编同样作为老一辈革命家托尼史塔克同志生的伟大死的光荣娜塔莎罗曼诺夫同志却不给烈士表彰有奋斗就会有牺牲这并无关系然而穿插了这么多碎片性的彩蛋和爆点却堆不出热血和情感高潮随便扔一个bug百出的主线剧情硬性收尾实在对不起人民群众的热切喜爱,一般,好评
没人觉得复仇者联盟系列硬伤很多吗宇宙最强惊奇队长除了做救生员啥都没干,一般,好评
58100三个小时的只是为了掩饰导演的掌控无力罢了史诗感的营造似乎只是落在了时间跨度和所谓的大场景上前面文戏部分的情绪断层与动机缺失问题极其严重人物的感情也处于抽离状态而且为什么其他人都是一脸你是复仇者我就相信你的表情看似山雨欲来风满楼展现出来实则是轻而易举而且为什么一直瞎用正反打本来想夸夸寡姐那段戏看到还是正反打好感立刻消失最后好像就那场打戏可以看看起码一大批英雄出现的时候我真的有了一点点激动的感觉,一般,好评
二刷还是不行,一般,差评
怎么会有灭霸这么纯粹的理想主义利他主义的人呢完成自己的历史任务后直接消灭原石归隐山林还被设计成大反派这纯粹是一场价值观差异的争斗啊,一般,好评
抛去情感因素全面不如第三部无论紧张感危机感冲击力反派的压迫力和气场营造还是救赎情节节奏把控文武搭配第三部都全面碾压不要把期望值调太高而且消灭反派的方式真的太随便了整体水平就是低配版逆转未来主线加指环王3高潮,一般,好评
值得一看但现在豆瓣评分的一个现象就是缺乏实事求是的精神甘愿把大众现象强加入自己的情怀这系列电影总共不过十多年时间观众中大谈自欺欺人的所谓情怀者应该不是少数冷硬评分的豆瓣已经不再存在取而代之的是一呼百应人云亦云的话题国度,一般,好评
实名羡慕漫威的粉儿一个讲了十年的故事感谢所有的演员和幕后工作人员最戳的还是妮妮下船的第一句就是为丢了小虫而自责看完只想大声呼唤华纳欠DC的电影票我什么时候才能还,一般,好评
狼叔的结局让人无限唏嘘的话这个就是为了结束而结束了,一般,差评
年悲伤劲感觉九成的人被抹掉了  穿越理论没圆上 前半部极力否定的理论转眼间就相信了 而且玩得很溜 投喂漫威粉足矣,一般,差评
除去情怀只能说还行3个小时太磨叽了人多太多铺垫太长即便花这么多时间铺垫也只是做到了蜻蜓点水,一般,好评
翻译字幕的是四川人吗龟儿,一般,好评
感觉自己是个灭霸粉并且喜欢锤哥的啤酒肚还是地球好嘛对吧as long as we got WiFi,一般,好评
开场还有点惊喜到后面罗列穿越电影时就很无语没有本质不同却还打着我们不一样的旗号逻辑bug经不起细想对某几个角色的塑造简直太可笑了漫威十年对我来说只是爱过还好跑得早,一般,好评
闷睡着了,一般,差评
实在话作为所谓Endgame还是灰常不满意的各方面完成度都还不及上一部在导演技巧性方面甚至是罗素兄弟四部漫威片垫底几乎所有的情节点都来源于这十年长久的连续剧规划所赐有利有弊说句不好听的撇开情怀简直一无是处,一般,差评
定义时代的银幕形象们的毕业合影和签名情怀是满的故事是瞎b讲的除了钢铁侠和灭霸人物都或扁平化或直接崩但只一句 cheese burger 我就能原谅一切,一般,好评
"I AM IRONMAN
这是初衷亦是结局",一般,好评
作为商业片连讨论的必要都没有但还是不得不说煽情手法基本等于生物书上电击刺激种牛前列腺提取精液,一般,差评
太失望了～～～就是流水账嘛就算为粉丝而拍也不能一点儿艺术追求也没有啊连科幻片该有的特效都不舍得用了打得也不精彩真是的对女性团结成队国王让位女王黑人接班美国队长这种样板戏更是翻白眼穿插的配角梗也都不好笑不过这集可怜兮兮的灭霸着实从开头到结尾勾起了我的母性唉另外钢铁侠跪地戴上手套的一刻真是性感又受又攻演技上还是最喜欢奇异博士优雅内敛仿佛自带慢镜头IMAX 3D,一般,差评
前后太拖沓中间那段简直神作串起了漫威整个电影宇宙,一般,好评
时长不够应该拍个电视剧,一般,差评
无感但表示尊重 故事太庞大而且繁杂 明显收不住 如果偶然性大于必然性 那么要实力干什么,一般,差评
这只是一部普通的电影它承载不了你们太多的情怀收韭菜智商税的娱乐作品非要强加诸多意义或许就是需要大家把脑子扔掉虽然在其中得到和失去从来都不能得到准确的量化但我希望中国电影工业好好学学看看什么叫忽悠和包装,一般,差评
为什么理所应当牺牲的是娜塔沙,一般,差评
剧情全是漏洞时空穿梭时各种讲不通纯粹为了看一个人多热闹黑寡妇和钢铁侠真是为死而死想把编剧拖出来打一顿惊奇队长塑造出来有屁用又丑关键时候又都不在要她何用漫威不行傻的要死,一般,好评
竟然有那么多粉丝对这部还很满意情怀大过天bug多到导演自己都圆不回来了吧我花了一整天思考和看了那么多分析也没懂整个逻辑可能是我太笨了8我不能接受一部完全因为情怀而无视各种基本逻辑的电影你去看看隔壁的逆转未来怎么拍的罗素兄弟你们理性思维一塌糊涂就不要搞这些花里胡哨的OK还有寡妇死了我看你ma的前传呢钢铁侠完全就是强行便当甚至整部剧里的人完全就是为了便当而便当同时我宣布妇联2美队23钢铁侠123雷神2和整部妇联没什么关系吧奥创冬兵内战甚至红女巫我觉得都挺酱油的整部剧除了最后美队solo灭霸其他毫无亮点 烂气死我了,一般,好评
YVR5th于我而言复仇者或者漫威宇宙在做的是开创的事在讨论电影形式在突破单片之后如何网状串联起来而这种形式的改变某种程度上比Netflix这种媒介的改变更重要成功了么难说但至少给了一种可能性一种值得继续探索的可能行但是这种开创的缘由到底是电影艺术是娱乐或者纯粹金钱贸易的驱使更值得说道而这场几十部电影的狂欢到底是电影本身故事本身形象本身还是娱乐至死的羊头狗肉而这部大集合除了集合之外真的没有什么了不是么,一般,好评
"事实上这片子在90的人看来是绝不值9分的这是一部典型的爆米花电影
尽管是11年22部电影的终章但不是每一个人都看过这么多片子更不是每个人都读过漫画都是忠诚漫威粉
羊群效应别人都这么说我当然也得这么说要不然还不得被鄙视被喷死
片子前一个多小时一直沉浸在家长里短的流水账里后边慢慢进入境界真正精彩的还是最后的大乱斗但像是浩克惊奇等人又不知道跑哪儿去了
没有三颗半复联3我打了四颗星这个不如复联3那么就三颗星吧",一般,好评
希望越大失望越大从艺术造诣上来说并不如指环王三黑暗骑士甚至不如哈七最后一战打的太弱鸡,一般,差评
十年荣光喂了狗就换来这么个bug百出全面ooc的糟心结局千言万语汇成一句话罗素兄弟死了不是角色是否存活的问题英雄总要落幕的但这个谢幕真的很烂我为初代不值不会再看mcu任何非初代作品了,一般,好评
剧情非常拖沓难以想象是超级英雄动作片即便如此我还是个容易感动的人听到煽情的音乐稍微有一点相配合的画面就很容易感动反派老大灰飞烟灭的时候心都碎了,一般,好评
我大概在妇联3时被灭霸的响指打没了妇联4就当我没看过吧,一般,好评
本來製作和構思算有誠意儘管解決辦法老土在協調戲份方面仍然是業界典範連文戲對白也去掉了做作的氣息曾經寫最差的美隊和雷神性格居然都變可愛了可是中間有好幾個刻意玩弄觀眾情緒的場景真的太過火了非得拿把刀把心窩子掏給你看就做作了,一般,差评
黑寡妇难度就不能有一个葬礼,一般,好评
没觉得有粉丝吹的那么好剧情混乱结局烂尾,一般,好评
灭嗣爸霸带领漫威全明星恭祝大家新年行大运而且竟然学黑客帝国搞起了哲学时间形而上学+生存伦理但是中间两三次睡着旁边还坐着个弱智读卡机啊这是美国队长啊这是蜘蛛侠啊这是谁他是英雄吗,一般,差评
把以前发过的文章攒成一篇修正了几个错误大量篇幅用于致谢毕业了,一般,差评
不是剧透因为网上已经都有了总体来说还行黑人女武神继承雷神的王位黑人胜利队长继承了美国队长的位置钢铁侠抛下了孤儿寡母拯救世界也算死得其所时空穿梭玩的比较低劣什么不能与自己会面什么这都些驳论都被狠狠摧毁了可见电影结局的世界已经不是原来的世界了只不过是另一个平行世界了原来的世界被这些超人彻底玩残了美国队长在另一个世界又找回了真爱,一般,差评
4对3的解决办法可说是完全被网友猜中了看过去年推测帖今年的主线就一点也不觉得意外至于谁当祭品怎么个祭法其实已不重要但凡合乎逻辑的都可以接受但人设的崩塌和无视是对戏中人戏外人双双的践踏此外一个很明显的问题全片弥漫着一股浓烈的刻意炒情怀因为这是初代十年收官之作是20来部电影的大结局所以许多地方拍得像混剪致敬MV有明显的跳脱感让人怀疑它还是这个故事线的一部分还在试图善始善终讲完这个故事我觉得这是观感最坏的部分讲故事的人已经站到了重实效求讨好自卖自夸的立场上而不是无我地叙述这样还谈什么沉浸感和说服力至于我大神兄弟的槽和冤就不再吐了千言万语汇成一句言简意赅的操你妈纯超英角度最爱的初代依然是美队尤其在惊队的绝对力量衬托下队长是灵动的,一般,差评
C位组唐尼真的棒美队地表最强呵肉身抗灭霸一拳不死锤吃错药了串场组又见到古一法师真好基基又调皮了小蜘蛛回来了本尼总是那么出色星爵或成最大输家,一般,好评
非粉丝眼里的一锅乱炖啥都想加进去的太空歌剧算了 本来就是抱着开钟点房的态度来躲开杭州的交通来着,一般,好评
意义大于形式之作上部开年会下部欢送会一如既往不改漫威电影诟病连穿越梗都来铺垫最后打斗戏真是煞费苦心人设崩塌强行塞笑料很失败反正完结十年给钢铁侠美队一个结局才是正事粉丝电影就属你棒,一般,好评
舍命陪朋友看的相比起每个人走秀一样走一圈的第三部这一部确实好看一些可是还是好无聊哦一个三小时的漫长的粉丝向电影熬到结局的时候心里毫无波动爱谁死谁死吧我只想回家睡觉不出意外的话这是我看的最后一部非x战警的漫威电影了,一般,好评
美队人设都崩了美队在队2就告别佩姬了队3还亲了13回到过去不能改变历史佩姬原历史是结婚生子了的雷神不能救母为什么他能和佩吉结婚改变了佩姬的人生而且他如果只是想过普通人的生活根本不会选择注射血清而佩姬也看不上没有打过血清的小个子队3里的13像个笑话雷神在雷3说过他面对问题选择面对不是逃避那为什么a4里成了逃避现实的肥宅钢铁侠确实是个值得尊敬的他们都会为了地球牺牲自己三分给特效和部分剧情不会二刷,一般,好评
He started it all and he ended it all,一般,好评
人物ooc 逻辑混乱时空穿越设定一团糟强行搞死妮妮分数都是给演员的跟辣鸡罗素兄弟没有关系漫威女孩快被气死了,一般,好评
"基本上是这么个流程团队面临新的挑战核心人物集结队员团队战胜邪恶势力队员再次散落各地
抛去终局之战这个特殊含义我看不出它和任意一部速度与激情有什么区别",一般,差评
锤哥整个一个大写的ooc人设跑偏到不忍直视导演你拿这么一个失去父母亲人乃至整个星球的人取笑真的大丈夫而且部分人物强行狗带不能理解,一般,差评
没有看过这些系列的人看 人物出场无感 拿锤子  cp啥的设定会莫名其妙除此外 笑点俗套 情节还是舍己为人 升级打怪 时间旅行 和少一半人多一半人bug超大 不可否认 这么多人物 这样完成度很高了 而且戳到了粉丝的点 现场反响超好 适合一系列全部看下来单独却称不上好,一般,差评
漫长告别,一般,好评
bug太多初代落幕,一般,好评
特效炸天然而毫无设计感的剧情 一星给难得不是贬义的情怀两星当然心里是满的给我寡总是越有期待的电影越不自觉严格要求了== 总分710,一般,差评
集锦式的回忆杀三巨头大战灭霸的那段很给力最后的团战的确让人热血但这是通过十几年的流水账累积才达到的高潮相比斯皮尔伯格用140分钟的头号玩家就足以达到这样的效果迪士尼漫威的效率可谓低下因此我依然不会认可漫威宇宙的作品是经典电影这一说还是那句话在我看来漫威对电影界最大的贡献就只是把小罗伯特唐尼这个优秀的演员带回了好莱坞一线仅此而已,一般,好评
整部电影里唯一智商在线的人最后被大家干死了我不开心,一般,差评
不是粉也没有感情分几十部下来作为电影还是做得相当有尊严的没有在场面上迂回只求视觉体验英雄迟暮的大团圆还是激动人心但前两个小时真的bug美队老了的时候雷神胖了的时候黑寡妇钢铁侠死了的时候还是令人恻隐这么多人物最喜欢猩红女巫姐妹一心只有恋爱其他都是个p相比起来惊奇队长便是个无感情无个性的机器人罢了,一般,好评
营销模范电影其实电影本身也就那样看完之后根本都不值得讨论但是能抢先看在朋友圈中就觉得是时尚反正我很庆幸我没选择凌晨熬夜场也没选择IMAX好莱坞商业品牌电影犯不着拿多高的高分吧票房赚够了就行了,一般,好评
漫威知道如何去赚观众的眼泪,一般,差评
毕业快乐漫威女孩,一般,好评
只能是及格拖拖拉拉絮絮叨叨节奏不够快也不紧凑只能说有始有终写了一个比较好的结局,一般,好评
不值得三个小时中为了众人的closure落泪但是我寡死的毫无意义为了死而死there gotta be a better way,一般,差评
差点睡着,一般,差评
作为第一阶段结尾这是一个烂尾作为第二阶段开头我不知道以后的漫威电影怎么拍我第一次看漫威电影没看懂时间穿越只存在两种理论一种是平行宇宙一种是修改现实如果复联是能提出第三种自然更好但是全片都倾向于平行宇宙的情况下在结尾处美国队长没有坐时间机器回来确实在另一边椅子上变老了这种更换演员的方式实在太过牵强钢铁侠死了黑寡妇死了美队老了绿巨人废了索尔加入银护现在还剩下惊队蜘蛛侠鹰眼猎鹰冬兵蚁人银护这样的阵容并且复活的人消失了五年活着的人老了五年下一阶段怎么拍但还是感谢漫威给我的这十年,一般,好评
感觉像看了三个小时的彩蛋,一般,差评
就正常超英电影的水平,一般,差评
对钢铁侠还是略不舍的我最爱的锤哥虽然一直挺搞笑但他好歹也是一代天神大王最后怎么成这样了,一般,好评
710旁边的女生是又哭又叫不是抱怨没有影响我的观影过程只是我不懂她怎么能这么入戏除了场面常规操作外其他没太多感觉其中逻辑错误悖论时空穿越问题可能还不如那些嘲讽的电影好,一般,差评
没睡着的漫威虽然值得一个三星但是好不容易看到复联三的灭霸本来还算有点血肉和深度的反派到了四又变成一个脸谱假人boss一盘大棋全是为了春晚全员亮相的刻奇感动不起来啊,一般,差评
看完更期待6月的XMan了哈哈还是唐尼演技最好依旧爱我mark叔其他都不行尤其是最后戴手套以及后面的大战看出了指环王的感觉我爱废柴联盟那些时光穿梭的电影名字出现在台词里又有几个中国观众能感受到呢,一般,好评
这情怀卖的搞这么多人不好拍吧上一部最后呼叫惊奇队长结果就抬了两次飞船吗上一部绿巨人卡身体里了结果镜头一黑一灭就二合一了吗上一部拯救大部队的霹雳雷神这部可能喝酒喝坏了身体我就不问冰冻的美队到底去哪儿了,一般,差评
什么样的牺牲才能打动人哪吒自刎铁巨人阻止核弹这样为了群众在情况危急毫无办法的时候牺牲自己拯救世界才能打动人机会主义的牺牲不但不动人故事上也难自圆其说,一般,好评
粉丝向的内容太多了导致节奏冗长看了三小时部分沉浸感不足的部分让人很不舒服201952在佛山电影院看的中途有人走掉女英雄集合那一幕很喜欢以及寡妇和美队的选择都值得致敬,一般,差评
"我一漫威脑残粉也只敢三星半
理性讨论比妇联三低一档各位因为情怀打5分我打3分均衡一下",一般,差评
翘班去看没办法不想被剧透+无心工作大概是上了年纪3个小时看得脑壳疼文戏篇幅太多高潮大战太短不再有妇联第一部上映的时候那种新鲜感漫威把电影当连续剧拍的操作越来越提高观影门槛了即便我看过所有MCU电影不复习实在想不起来曾经发生过啥第四部拍的好省经费把回去的素材拿出来剪一下anyway心疼黑寡妇+心疼中年发福雷神,一般,好评
漫威为了弄个宇宙真是强拉强圆啊居然还能成立也是可以头疼的是为了理解新一部就得把早忘光了的前几部都圈一遍不过按这个思路再拍下去有点危险受众太飘忽了专供粉圈,一般,差评
这是个一早就写好结局的故事余下的只是如何推演出结局罢了而且还和xmen用了一样的方法奇异博士看到的那唯一的路还是有点预料之中了惊奇队长整部戏里都太跳跃了一个我都不知道该用什么标签的存在,一般,差评
在巴塞罗那的arena看的一整天只有这一场英文其他都是西语配音还都是2d但也完全不妨碍旁边的女孩们大声啜泣,一般,差评
反正最后黑人队长和女权队长就完了,一般,差评
回馈粉丝吧但处理很失焦感情戏都很cheap的感觉,一般,差评
"比想象中好些除了特效真的没什么亮点特别是集结那段若非这些特效撑着真的土爆了
科学依据什么的就不抬杠了雷神的锤子不是只有天选之子雷神才能拿起来吗美队怎么囧
虽说我也不想细究这些东西但求跪习惯的国人也给国产同等的宽容",一般,差评
看过4集还是欣赏不来玄幻不玄幻科幻不科幻整一个神人还行所有神人ID大杂烩我就是觉得没边了,一般,好评
复联真的好喜欢搞全员一起出个场卖个情怀啊,一般,好评
一般吧,一般,好评
编剧打个响指先删去半小时吧,一般,差评
漫威版北京欢迎你,一般,好评
大战很魔戒 节奏也不错 fitting farewell,一般,差评
每个人都有了一个合理而圆满的结局除了屏幕外的我,一般,好评
真的很讨厌这种传销式营销票价吵这么高穷到早起买便宜的竟然还要63,一般,好评
锤哥膨胀这事我拒绝,一般,差评
还是第三部好看点,一般,差评
3星给片尾初代6人签名cheeseburger和peter quill的脏水舞ooc已经无法控制的全面坍塌罗素他们没有细节只有缓慢的节奏感恩还有古恩的银护最初的那些人真的都不见了这种资源浪费型大制作真的太恶心了他们能不能看看复联1的群戏是怎么拍的啊不过可能这种大杂烩是不可能完成的任务吗我觉得其实不是哎速食啊不管如何十年铺垫不过是速食而已但是一旦想到11年前的钢1是一切的开始真的是messupmymind的归属感啊,一般,差评
看它有人为了联盟有人为了徽章,一般,好评
我可去你的91分能客观一点吗前面一个多小时文戏强行煽情说实话一点都不感动可惜了我寡姐bug多如牛毛回到未来的梗连软科幻都算不上了愚弄我智商吗后半部分都快崩溃了要不然最后交代英雄的传承与落幕这点很不错外我只能给五分,一般,差评
一部为了交待而交待的电影看完并没有很深的感触毕竟二十多部漫威电影真正有兴趣的并不多灭霸真的是一个有意思的反派片头采菊东篱下悠然见南山的自得结局壮志未酬身先死长使英雄泪满襟的遗憾又一个十年过去了,一般,好评
在马丁大爷开炮之前终于看完了当年看漫画的老爷爷们看到电影会有何感想呢,一般,差评
不瞒你说看到伟大的环境保护者无私的宇宙主义战士灭霸功亏一篑身死形灭之时我的感觉就像第一次看上方谷司马受困五丈原诸葛禳星一样悲怆,一般,好评
三个小时太漫长了没有想像中那么好,一般,好评
漫威春晚名是穿越救世实是十年回顾初代巨头各得其所坐等妇联新一代上阵,一般,好评
回忆杀漫威一直没给什么正经的亚裔角色白洗后这次又日本亚裔刻板印象,一般,差评
路人觉得普普通通情怀卖太多就没用了为寡姐猛虎落泪,一般,好评
霸霸说这个结局我不满意你们赖皮再战一百局,一般,好评
可能我不是粉吧感觉一般最后美队给盾那个政治正确有点醉,一般,好评
好莱坞大派对反正135分钟那场大乱斗我的电脑是跑不动的谁能想到2025年还有第5部呢只是一群人的时代已经落幕了~,一般,好评
到底为什么这样的片子还值得要追着人家骂剧透司马的就是一部三小时爆米花片,一般,差评
现在去看都已经包场了仿佛大型私人影院所以我一直在大声吐槽可能吐槽得太过了= w =,一般,差评
非漫威迷观众越来越精的时代什么都见怪不怪天马行空的片子越来越难拍编剧团队把脑袋也想坏干脆就打真诚牌玩穿越我就嘲笑自己玩穿越时间机器的老概念你们笑出来之前我先替你们笑自己然后是提高反派实力加大正派难度各个时代的同一个人纠结缠打立场变化最后打群架时睡着了睡眠不足实在没撑住可惜醒来时大团圆ps 用了三年的knirps伞丢了唉,一般,差评
前半段铺感情戏铺的太长了中途以为自己在看美剧且铺垫情感的意图太明显看到一半就知道谁最后得挂为了情怀拯救世界的想法也太老套了来来回回看的头晕最后的大场面还算及格终局之战变成了终极回顾挺一般的单纯从影片质量来看比复联3差太多了6分最多,一般,差评
始于钢铁侠终于钢铁侠复联4完美谢幕,一般,好评
即使以爆米花电影的标准来看也不合格的一作因为出场人物众多即使时长达到丧心病狂的三小时每个人平均下来也没多少更何况戏份也不是均分的漫威和AKB的困境一样初代神七退役后后继无人全部烂泥扶不上墙唯一值得一提的优点是这次终于没有漫威发扬光大的电影毒瘤片尾彩蛋了片尾彩蛋简直是电影界的dlc原本每部电影都应该是一个完整的故事但为了卖下部电影故意不把故事讲完这种屎拉一半就夹断的行径和游戏业的法老空如出一辙你屁股上有节屎没擦干净就不觉得难受吗另一个毒瘤电影宇宙也贻害无穷有漫威粉说漫威宇宙盘活了电影业进来的钱多了小众电影总归能分到口汤我呸事实是热钱全部乌泱乌泱涌进各种电影宇宙恨不得贞子伽椰子都凑个宇宙出来赚不到钱的小众片更没钱了,一般,差评
不如第三部前面一个小时太冗长无聊了坐我后排的大叔发出了震天响的呼噜最后和灭霸打的那段还算精彩整体流水账感严重,一般,差评
一心给宇宙大甜心Loki一星给我的亲亲宝贝Bucky另外一星给所有英雄们罗素兄弟是垃圾你俩是跟Asgard有仇是嘛一个天神英雄被活活写成小丑把我锤的角色用途弱化到可怜的地步什么玩意儿,一般,好评
前一个小时文戏真是又臭又长,一般,差评
我能说什么呢我喜欢的是灭霸啊灭霸是我认识的漫威人物里最可爱的了被打死了两次我有什么可高兴的呢,一般,差评
抛开一切与漫威十年以及角色相关的情感因素单纯看电影本身冗长拖沓混乱乏味,一般,差评
如果不是漫威迷这片子就不过尔尔典型的爆米花电影,一般,差评
low 粉丝电影,一般,差评
挺失望的剧情没啥可说主要是boss战像在报流水账一点不燃,一般,好评
别的不说关于雷神OOC的问题我骂不动了,一般,差评
讲道理这电影情怀满分电影本身值9分豆瓣还能靠谱点,一般,好评
不再被復仇而自己最後復仇的復仇者,一般,好评
就是打打打灭霸是一个有信念的恶魔令人肃然起敬,一般,差评
低于预期并不在于初代结局的设定而是剧情节奏上前期时间上太拖沓转折却有些突兀复现过去的场景空有形式整个片就是在赤裸裸套你的情怀想实现的超出了这部电影的承接范畴了论自我形象管理的重要性雷神变胖后感觉他跟他人对话气势都变矬了,一般,差评
一场粉丝的狂欢把十年漫威串起来把不续租的角色凉透但tony死的那一刻我已经自动否定美队选择不回来他看见卡特的凄美也随之消失假了也不合逻辑不合逻辑一切就崩了,一般,好评
罗素是个美队毒唯吧,一般,好评
景甜才是最大赢家,一般,好评
bug太多了无限宝石感觉和后期的七龙珠一样烂了打斗不如三精彩惊奇队长彻底酱油大集结的时候好评总体三分,一般,差评
特效不错但是剧情逻辑很多都说不通人设也有崩塌的嫌疑,一般,差评
政治正确严重哈哈哈白富帅雷神让位少数族裔女子白富帅美国队长让位少数族裔男子白富帅钢铁侠更是,一般,好评
这还不叫有尿点从头到尾都是尿点,一般,差评
感觉像花了180分钟却只是给妇联3的人物安排个谢幕,一般,差评
一直没标知道他们尽力了也挺好看有点如鲠在喉雷神为什么要成为插科打诨笑料担当呢以前一笑天就亮了意气风发的北欧神祇还特地去看过部分漫画和动画现在想来太难过了所幸美队还是白月光只是作为复联领导者刻画还是太少成了一个有点功能性的角色,一般,好评
不好看可能期望太高了,一般,差评
3＞4＞1＞2尘归尘土归土从哪里开始从哪里结束,一般,好评
钢铁侠死的时候至少有三个男性观众哭出了声其中一个声音有点儿大严重影响了其他人观影PS之前只知道惊奇队长的手炮很厉害没想到她最厉害的是把自己变成一颗子弹咚咚咚就把飞船穿个稀巴烂就像三体里的水滴一样,一般,差评
有那么好看,一般,差评
故事基本就是一龙珠吧在动作场面的设计上罗素兄弟是走下坡路的没想到傻大粗的雷神成了本片最大亮点万万没想到漫画类型片居然能成为新世纪的流行文化现象级作品,一般,差评
完全能理解漫威迷为啥骂娘2333,一般,差评
我泪洒电影院他妈的凭什么,一般,差评
不管狗血还是剧情无脑这次是真的燃而且雷神最后那段肯定在致敬Dude在海边撒骨灰的那一段,一般,差评
粉丝向电影但看电影的人那莫名的优越感真让人不舒服因为去年看了复联三所以决定看一下四因为没有情怀所以单纯站在普通观众的角度就很平淡,一般,差评
二刷看过不算完美的谢幕漫威复仇者宇宙终于从钢铁侠开始也从他结束了爱你三千遍的妮妮,一般,好评
抛开情怀这片子不值得92分剧情太过于冗长出了烘托情感就是烘托情感观众哪来那么多情感让你消费三个小时剧情爆点掌控将个烂就演员倒是演的真好后面剧情反转是惊喜点但是说实话导演真没能力掌控这种片子能力不足相比之下DC那边御用的诺兰温子仁施耐德都是不错的个人主义导演漫威这边可以借鉴一下,一般,好评
不是真爱粉就看个场面剧情实在是还是金刚狼最终篇好看,一般,好评
"全系列最喜欢复联3有诸神黄昏式的国破山河在反派的行为动机建立在哲学基础上古典主义的消逝渲染了悲壮感还有决战前夜的隐隐期待
玩时空穿梭不如X战警逆转未来来得流畅打群架的调度还不如复联3拍终章也不如金刚狼3
但奇异博士带领众人现身的高光时刻还是看得心中一凛
缝里找基是洛基唯粉的最大意难平",一般,好评
粉丝向的电影一小时凑人一小时凑宝石半小时打架半小时奔丧我还算都看全了算是有所了解要是没看过前几作或者不了解梗的人我无法想象该有多无聊,一般,差评
全程这谁这又谁哦干嘛了哈哦嗯好fine assyasok完了,一般,好评
确实有燃到哭的点但还是有很多地方让我一头雾水比如如果鹰眼的今生挚爱是寡姐那他为啥要跟别人结婚生小孩灭霸一根粒子管就能偷渡一宇宙飞船的人那之前复仇者联盟为啥不打包运输还能省几根管子不是吗钢铁侠最后那一响指怎么确保消失的都是灭霸的人卡魔拉是又死了一次奎尔没疯不过也可能因为我没追过全部漫威电影吧反正非漫威迷觉得bug蛮多ps坐我后面的大哥居然睡到打鼾这剧还是有蛮多看不懂单纯凑热闹的人的,一般,好评
6010但以MCU而论个人影史百佳毋需备选作为一部独立的电影终局之战是残缺的即使和无限战争合观也只是勉强可看的程度简短序幕之后随即求得了通往终局之路最终迎来了必然的终极大场面这种毫无起伏的节奏是最坏的叙事方法但超越无限战争的界限以所谓11年22部无限传奇的旅程来看这部反而触及了最为合理和辉煌的顶点这份合理性的建立是超越电影制作本身的是艺术创作商业化的极致已然实现的票房奇迹远非电影作者可以独立完成的这是他们与当代商业巨头当代观众当代社会共谋的结果可以说我们所有人不仅是这个奇迹的见证者也同样是缔造者MCU的成功也许会促使观察者们进一步思考电影在艺术与商业上的双重属性以及构建电影的更多方式这些都是比票房数字和热点事件更有意义的方面,一般,好评
因为实在搞不过戴手套的灭霸干脆来个历代记式的回忆之旅卖卖情怀顺便打死一个不戴手套的灭霸让观众过瘾吐槽一堆时间旅行的电影宣称我们不一样以后终于还是落入改变过去影响未来的窠臼吐槽需谨慎诚如斯言情怀分可得四星可惜我没有情怀,一般,差评
平成时代英雄的落幕,一般,好评
三星半吧剧情和逆转未来如出一辙强行设定催泪并不讨喜还有些设定上的bug但是不影响看的很爽很热血,一般,差评
最终章可圈可点吧复联豪华全家桶作为粉丝电影也算合格了,一般,差评
系列电影的大结局不好拍这部可以说是做到接近最好了,一般,好评
不是不喜欢粉丝向电影但也不能因为是粉丝向就不顾各种BUG吧,一般,好评
